Company,Revenue (in millions),Profit (in millions)
1957,40,Chevron,8248.4,6747.8
1957,41,Esmark,11958.1,6350.8
1957,42,Apple,46233.6,11529.6
1957,43,Dow Chemical,21544.4,17710.3
1957,44,PepsiCo,4034.8,13723.9
1957,45,Hewlett-Packard,22238.1,5062.7
1957,46,McDonald's,25273.4,-4003.5
1957,47,Lockheed Martin,36859.4,723.1
1957,48,U.S. Steel,49978.8,-3994.2
1957,49,Boeing,23789.8,-462.8
1957,50,Lockheed Martin,31921.8,3699.0
1958,1,Berkshire Hathaway,16392.4,5291.1
1958,2,Wm. Wrigley Jr.,14766.8,8752.4
1958,3,UnitedHealth Group,4859.0,14313.7
1958,4,Wendy's International,41333.9,N.A.
1958,5,Merck,20955.8,13911.1
1958,6,Northrop Grumman,38119.5,18191.8
1958,7,Northrop Grumman,44101.9,10750.6
1958,8,Walmart,35634.2,5199.8
1958,9,Microsoft,49616.7,-2063.3
1958,10,United Technologies,25169.6,1835.6
1958,11,Abbott Laboratories,49022.1,4589.7
1958,12,Wendy's International,37441.5,14316.9
1958,13,Prudential Financial,17323.8,-4935.9
1958,14,Cisco Systems,41955.1,16631.5
1958,15,Raytheon,27159.7,8585.8
1958,16,UnitedHealth Group,46676.2,970.1
1958,17,American Express,12061.3,13617.6
1958,18,Morgan Stanley,19610.9,19520.5
1958,19,Wm. Wrigley Jr.,48258.8,3299.9
1958,20,Chrysler,43772.4,6423.2
1958,21,PepsiCo,20793.9,6737.3
1958,22,Walt Disney,17258.8,16294.1
1958,23,Morgan Stanley,47729.9,7198.7
1958,24,Esmark,31064.2,2184.5
1958,25,Apple,37464.9,10843.7
1958,26,Chrysler,22462.1,-3850.2
1958,27,Mobil,15021.7,8279.2
1958,28,Caterpillar,8914.2,10492.8
1958,29,Walmart,25134.5,10947.6
1958,30,UnitedHealth Group,13138.7,N.A.
1958,31,Merck,45109.9,6043.2
1958,32,Citigroup,49388.8,12257.8
1958,33,UnitedHealth Group,42342.5,7080.2
1958,34,Walmart,19377.5,12482.0
1958,35,U.S. Steel,48908.3,9148.2
1958,36,IBM,45575.5,17573.4
1958,37,Apple,30549.7,10522.3
1958,38,Coca-Cola,31598.3,2723.3
1958,39,Northrop Grumman,2151.5,17740.7
1958,40,Google,37500.3,8485.2
1958,41,Wells Fargo,26777.2,1424.3
1958,42,Abbott Laboratories,48385.5,15105.8
1958,43,Merck,48163.2,16503.5
1958,44,Merrill Lynch,48379.9,14767.0
1958,45,Exxon Mobil,13590.7,13725.3
1958,46,Walt Disney,29435.7,-2291.3
1958,47,Apple,23838.1,3200.2
1958,48,Microsoft,32558.8,12526.9
1958,49,MetLife,6275.5,19898.2
1958,50,Amoco,5311.0,6341.1
1959,1,Prudential Financial,29573.3,11373.0
1959,2,Eli Lilly,30974.8,12257.0
1959,3,Intel,22447.5,-2516.1
1959,4,Goldman Sachs,27451.1,4953.5
1959,5,Goodyear,48426.2,-2708.2
1959,6,Intel,32264.4,14669.9
1959,7,Johnson & Johnson,49446.6,15745.4
1959,8,Motorola,29526.0,14359.2
1959,9,General Motors,14225.1,8505.4
1959,10,Boeing,5941.4,3956.1
1959,11,Walmart,29648.2,N.A.
1959,12,Walt Disney,3093.8,13641.6
1959,13,Bristol-Myers Squibb,22689.6,6300.1
1959,14,Microsoft,47298.1,16674.5
1959,15,Kindred Healthcare,15430.7,19964.7
1959,16,AIG,21600.5,6089.1
1959,17,AT&T,16444.5,10607.9
1959,18,Google,19354.8,7638.8
1959,19,Lockheed Martin,5409.3,11272.9
1959,20,Intel,21788.5,15685.5
1959,21,AIG,21091.5,11627.7
1959,22,Goldman Sachs,47702.8,-2719.4
1959,23,AT&T,5114.9,15294.2
1959,24,Mobil,29530.0,-1944.2
1959,25,JPMorgan Chase,43743.6,17896.1
1959,26,IBM,48435.7,9448.0
1959,27,Intel,8159.1,3752.8
1959,28,Goldman Sachs,6186.8,5727.8
1959,29,General Electric,30645.2,-4276.2
1959,30,McDonald's,35283.6,-4847.4
1959,31,PepsiCo,28532.9,10829.3
1959,32,General Electric,5042.0,6341.1
1959,33,Eastman Kodak,18817.6,9189.8
1959,34,AT&T,44225.4,-3755.9
1959,35,AT&T,13969.1,6051.1
1959,36,McDonald's,11170.7,-2227.8
1959,37,Eli Lilly,26583.2,19611.1
1959,38,Mobil,880.5,-1569.1
1959,39,Pfizer,14827.6,5766.4
1959,40,Procter & Gamble,19320.3,15833.9
1959,41,JPMorgan Chase,4067.7,-4531.5
1959,42,Chevron,43174.4,12737.5
1959,43,Prudential Financial,14831.0,-703.2
1959,44,UnitedHealth Group,41685.3,16112.1
1959,45,Johnson & Johnson,22066.0,16763.1
1959,46,Bank of America,11467.8,10830.6
1959,47,Cincinnati Financial,25742.6,13184.5
1959,48,PepsiCo,12195.3,10060.0
1959,49,Chevron,9268.7,13861.1
1959,50,Raytheon,34216.1,19663.3
1960,1,Google,43280.2,-3292.8
1960,2,Northrop Grumman,31753.6,3798.6
1960,3,Chevron,15865.2,15792.4
1960,4,Chevron,32411.0,9852.0
1960,5,American Express,23404.2,17396.9
1960,6,Raytheon,45498.0,10125.1
1960,7,Peabody Energy,7967.6,17478.2
1960,8,Bank of America,49128.1,-4021.4
1960,9,Northrop Grumman,49553.8,4097.4
1960,10,Hewlett-Packard,19677.1,-3690.9
1960,11,Berkshire Hathaway,3762.6,2103.7
1960,12,United Technologies,17001.4,3745.5
1960,13,Merrill Lynch,6883.1,8973.1
1960,14,Berkshire Hathaway,40752.6,13469.4
1960,15,Cincinnati Financial,5125.9,-4544.2
1960,16,Oracle,9423.0,7156.8
1960,17,Microsoft,49998.8,14703.0
1960,18,Peabody Energy,38658.3,-4056.3
1960,19,Bank of America,43881.4,-1143.7
1960,20,Caterpillar,41651.6,-861.5
1960,21,Northrop Grumman,2662.8,19239.7
1960,22,Hewlett-Packard,37743.4,979.2
1960,23,Bristol-Myers Squibb,45246.7,9260.5
1960,24,Northrop Grumman,23353.2,8186.5
1960,25,Eastman Kodak,40936.1,1250.1
1960,26,Abbott Laboratories,43768.8,16147.3
1960,27,Shell Oil,14610.6,17632.7
1960,28,PepsiCo,41636.8,15417.6
1960,29,Citigroup,46558.4,4349.0
1960,30,American Express,49729.0,18270.6
1960,31,Berkshire Hathaway,39673.3,15744.0
1960,32,Coca-Cola,38062.6,17646.4
1960,33,U.S. Steel,13168.2,13180.9
1960,34,Cincinnati Financial,21451.1,-1953.8
1960,35,Walmart,21281.4,-2228.6
1960,36,Wm. Wrigley Jr.,30038.6,N.A.
1960,37,Wendy's International,28964.8,-4960.9
1960,38,JPMorgan Chase,12407.9,-2859.7
1960,39,Wells Fargo,3850.1,19708.3
1960,40,U.S. Steel,19827.5,19526.0
1960,41,Pfizer,37492.2,1028.1
1960,42,Gulf Oil,38689.3,-3891.6
1960,43,Bank of America,40768.7,6615.6
1960,44,Abbott Laboratories,31770.9,14404.8
1960,45,UnitedHealth Group,2330.7,17144.8
1960,46,Amazon,46701.9,8575.8
1960,47,Pfizer,2312.7,16553.5
1960,48,IBM,43357.0,4200.5
1960,49,AIG,37293.7,19343.1
1960,50,Wm. Wrigley Jr.,34757.4,1668.0
1961,1,AT&T,36490.5,15558.5
1961,2,Dell,16400.0,2662.4
1961,3,General Dynamics,8748.9,13170.4
1961,4,JPMorgan Chase,30935.1,14786.9
1961,5,Mobil,4214.5,15027.4
1961,6,Eastman Kodak,47663.1,14532.8
1961,7,Esmark,6748.4,4053.8
1961,8,Esmark,30452.2,4300.3
1961,9,Chevron,28909.1,11239.0
1961,10,Johnson & Johnson,48045.7,7943.6
1961,11,Shell Oil,13457.9,19909.1
1961,12,Hewlett-Packard,34852.0,-1606.8
1961,13,Chevron,22876.1,-2805.2
1961,14,Amazon,33558.1,2259.1
1961,15,Cisco Systems,42642.4,10942.5
1961,16,Wells Fargo,25683.4,-1528.1
1961,17,Wm. Wrigley Jr.,1801.1,15091.5
1961,18,Procter & Gamble,30791.4,19989.9
1961,19,Abbott Laboratories,26521.9,-3156.2
1961,20,Amazon,32295.8,3612.9
1961,21,Caterpillar,38505.2,16705.3
1961,22,Shell Oil,26146.1,18368.4
1961,23,Microsoft,17628.1,16148.3
1961,24,Pfizer,10216.9,10625.6
1961,25,DuPont,25377.4,-1145.1
1961,26,Bank of America,42205.2,-4290.7
1961,27,Ford Motor,47453.1,270.2
1961,28,Prudential Financial,31096.4,8639.4
1961,29,Cisco Systems,24405.8,2435.8
1961,30,Chevron,34586.4,6611.1
1961,31,Bank of America,30529.7,13355.0
1961,32,Citigroup,48781.0,9041.3
1961,33,Amazon,12466.0,-1478.1
1961,34,IBM,14865.5,1206.8
1961,35,Eastman Kodak,40767.2,-254.1
1961,36,Eastman Kodak,25164.1,2713.5
1961,37,U.S. Steel,4957.4,1018.2
1961,38,JPMorgan Chase,2908.6,16071.2
1961,39,Bristol-Myers Squibb,14644.5,N.A.
1961,40,Gulf Oil,21830.9,14096.4
1961,41,Wells Fargo,2739.5,4063.1
1961,42,Hewlett-Packard,4139.8,1993.0
1961,43,Shell Oil,6868.8,19669.7
1961,44,Wells Fargo,37870.8,7501.9
1961,45,Ford Motor,2426.2,7983.3
1961,46,United Technologies,30509.9,10326.7
1961,47,Eastman Kodak,19951.3,9843.1
1961,48,Peabody Energy,41500.3,2494.8
1961,49,U.S. Steel,18733.7,9592.6
1961,50,General Electric,30047.0,19301.4
1962,1,Apple,36209.3,10725.6
1962,2,Morgan Stanley,7814.9,18705.1
1962,3,Amoco,9943.8,5324.0
1962,4,Motorola,20813.7,16820.4
1962,5,Mobil,35435.9,19953.1
1962,6,Abbott Laboratories,26511.1,17803.1
1962,7,Bank of America,27540.5,12018.6
1962,8,Walt Disney,30698.8,8952.2
1962,9,Microsoft,47103.5,12622.5
1962,10,Eli Lilly,16193.5,14885.1
1962,11,Nike,14745.6,17394.0
1962,12,Merrill Lynch,41009.7,2261.3
1962,13,Hewlett-Packard,47788.0,11399.3
1962,14,Abbott Laboratories,11092.3,9050.5
1962,15,McDonald's,7295.0,1061.5
1962,16,Cincinnati Financial,11670.7,3257.3
1962,17,Bristol-Myers Squibb,5477.0,-
1962,18,Eastman Kodak,20641.9,6936.2
1962,19,Dow Chemical,37917.6,-3520.9
1962,20,DuPont,32788.8,16258.3
1962,21,Esmark,45704.9,-605.3
1962,22,Esmark,49860.0,18415.2
1962,23,Dell,43898.8,N.A.
1962,24,Gulf Oil,46458.5,11032.8
1962,25,Cincinnati Financial,24948.7,6700.5
1962,26,Goodyear,40536.3,11207.1
1962,27,Caterpillar,1197.2,11860.0
1962,28,Goodyear,9187.0,15674.7
1962,29,Wendy's International,16732.4,19542.1
1962,30,Abbott Laboratories,16518.3,888.0
1962,31,McDonald's,47724.7,-4714.1
1962,32,Wells Fargo,34792.0,2670.2
1962,33,AIG,34460.6,14246.0
1962,34,Shell Oil,32116.2,521.2
1962,35,Coca-Cola,24170.0,4340.6
1962,36,Bristol-Myers Squibb,37988.9,14046.5
1962,37,AT&T,26512.6,17931.1
1962,38,Amoco,3557.0,9317.5
1962,39,United Technologies,8644.6,12007.4
1962,40,Eli Lilly,5001.6,6335.8
1962,41,Wendy's International,21063.5,11819.2
1962,42,Oracle,36302.4,13645.1
1962,43,Chevron,2741.8,19853.1
1962,44,Texaco,49313.8,-500.5
1962,45,Coca-Cola,38408.5,5509.0
1962,46,Morgan Stanley,22702.6,-2993.8
1962,47,Coca-Cola,32849.9,8431.5
1962,48,Cincinnati Financial,6803.7,13904.5
1962,49,Cisco Systems,23418.7,4481.9
1962,50,Apple,12751.8,18435.3
1963,1,Amoco,2094.8,18405.9
1963,2,U.S. Steel,12413.0,6161.0
1963,3,IBM,12614.3,8494.0
1963,4,Mobil,7436.7,17909.9
1963,5,Amazon,29085.0,922.6
1963,6,PepsiCo,49291.9,1878.8
1963,7,Boeing,31486.7,19307.3
1963,8,Morgan Stanley,39397.3,-1269.6
1963,9,Morgan Stanley,9602.0,633.6
1963,10,PepsiCo,40385.9,19194.7
1963,11,Cincinnati Financial,7137.6,11167.6
1963,12,Raytheon,42433.1,-238.0
1963,13,McDonald's,19169.8,-3180.4
1963,14,Intel,24230.0,18925.5
1963,15,Exxon Mobil,10984.5,13672.0
1963,16,Abbott Laboratories,45764.8,4915.8
1963,17,Walmart,27827.9,8341.3
1963,18,JPMorgan Chase,15766.9,6650.1
1963,19,Bristol-Myers Squibb,38200.6,2823.1
1963,20,Ford Motor,28345.0,1519.4
1963,21,Prudential Financial,15112.0,9244.7
1963,22,Johnson & Johnson,25215.4,1433.2
1963,23,Eli Lilly,48342.2,-794.2
1963,24,JPMorgan Chase,8878.7,17922.5
1963,25,Mobil,26435.2,15449.9
1963,26,IBM,38334.8,785.8
1963,27,United Technologies,952.5,10445.9
1963,28,Abbott Laboratories,33134.6,N.A.
1963,29,MetLife,1086.6,19437.0
1963,30,U.S. Steel,25359.7,18492.8
1963,31,Boeing,5797.3,-201.7
1963,32,Cincinnati Financial,12994.7,-3024.5
1963,33,AIG,23220.4,2499.4
1963,34,AT&T,32859.9,-2662.5
1963,35,Morgan Stanley,19169.9,12571.1
1963,36,AT&T,25243.0,9146.4
1963,37,Chrysler,44792.2,17531.8
1963,38,Bristol-Myers Squibb,13919.2,2009.3
1963,39,Esmark,9378.0,179.0
1963,40,PepsiCo,37736.6,-3076.6
1963,41,Eastman Kodak,28415.9,11925.9
1963,42,Berkshire Hathaway,19500.4,12232.8
1963,43,AT&T,25289.2,5927.2
1963,44,Chevron,17359.3,4917.6
1963,45,Google,1966.5,7265.1
1963,46,JPMorgan Chase,27875.4,9646.9
1963,47,Morgan Stanley,4741.9,12827.7
1963,48,AT&T,13764.6,-1143.1
1963,49,American Express,16175.6,-
1963,50,Oracle,22514.4,-2817.6
1964,1,Lockheed Martin,22717.8,-4343.5
1964,2,JPMorgan Chase,27933.9,16593.0
1964,3,Exxon Mobil,14946.4,17528.4
1964,4,Johnson & Johnson,28812.0,-1529.0
1964,5,Cisco Systems,13786.1,1899.0
1964,6,Cisco Systems,24469.5,1164.8
1964,7,Wm. Wrigley Jr.,29893.4,2616.4
1964,8,Merrill Lynch,16944.8,3238.5
1964,9,Berkshire Hathaway,21815.5,9859.8
1964,10,Cisco Systems,16372.9,2854.6
1964,11,Merrill Lynch,48451.9,7275.2
1964,12,Johnson & Johnson,16631.4,4125.4
1964,13,Dow Chemical,29815.2,8752.5
1964,14,Merck,47177.3,15782.0
1964,15,Texaco,41038.8,7482.6
1964,16,Cisco Systems,12480.0,14726.9
1964,17,Chevron,22728.8,8359.2
1964,18,Prudential Financial,27410.4,17387.5
1964,19,AT&T,5913.8,-841.5
1964,20,Ford Motor,28379.4,19170.3
1964,21,Berkshire Hathaway,48303.0,1468.5
1964,22,Wendy's International,37469.2,525.8
1964,23,Goldman Sachs,19861.1,7511.6
1964,24,Citigroup,49886.3,18013.7
1964,25,AT&T,6245.4,2797.3
1964,26,UnitedHealth Group,39321.4,-2559.4
1964,27,Raytheon,16286.0,-2122.9
1964,28,Bank of America,32574.5,19597.5
1964,29,Johnson & Johnson,26041.7,5659.2
1964,30,Merck,11976.8,11012.0
1964,31,Lockheed Martin,20081.3,6239.4
1964,32,General Dynamics,19747.4,13808.1
1964,33,Texaco,29078.7,4144.8
1964,34,Dow Chemical,23148.7,8192.9
1964,35,Amazon,30050.1,3698.1
1964,36,UnitedHealth Group,31059.5,2436.1
1964,37,AT&T,33769.4,-2076.3
1964,38,Goldman Sachs,34825.1,-1553.3
1964,39,American Express,21440.4,17979.0
1964,40,Boeing,27968.2,2864.5
1964,41,Raytheon,31160.8,7115.2
1964,42,Goodyear,40853.2,7374.2
1964,43,Eli Lilly,21073.7,-2933.2
1964,44,General Electric,39896.1,621.1
1964,45,Hewlett-Packard,8826.3,14148.0
1964,46,Wendy's International,6103.9,15582.1
1964,47,Wells Fargo,27331.1,6034.2
1964,48,Intel,49493.9,13783.6
1964,49,Cisco Systems,43803.1,16555.0
1964,50,DuPont,22234.0,923.7
1965,1,Citigroup,43121.9,10403.8
1965,2,Motorola,40769.7,8307.0
1965,3,Xerox,16520.9,1683.6
1965,4,Wendy's International,49281.7,19069.3
1965,5,MetLife,45979.1,-1827.8
1965,6,Procter & Gamble,12859.0,14036.8
1965,7,Merrill Lynch,24728.2,5355.6
1965,8,Raytheon,4238.1,5071.3
1965,9,Nike,34887.8,7201.1
1965,10,General Motors,43510.9,19303.8
1965,11,JPMorgan Chase,42580.3,19203.2
1965,12,Intel,24988.4,8682.8
1965,13,Procter & Gamble,28524.0,12063.8
1965,14,IBM,2774.2,-4593.0
1965,15,Eastman Kodak,22343.7,N.A.
1965,16,General Dynamics,10514.8,11249.9
1965,17,Eastman Kodak,43784.0,4010.9
1965,18,AT&T,18906.3,4908.5
1965,19,Oracle,36436.4,-2720.0
1965,20,Chrysler,553.8,654.8
1965,21,Northrop Grumman,959.7,19703.9
1965,22,General Dynamics,34854.5,-2766.7
1965,23,Gulf Oil,5608.5,4568.0
1965,24,Coca-Cola,32258.0,9082.3
1965,25,Xerox,22284.9,-1215.6
1965,26,MetLife,30995.8,17414.8
1965,27,Coca-Cola,37746.1,19081.2
1965,28,Amazon,39658.3,1204.2
1965,29,Hewlett-Packard,39059.0,11460.1
1965,30,Cisco Systems,10669.6,4793.8
1965,31,IBM,39298.2,4647.1
1965,32,Walmart,25229.3,19442.4
1965,33,Wells Fargo,46729.3,9209.5
1965,34,Wells Fargo,27544.6,19684.2
1965,35,Chevron,1326.1,-4004.3
1965,36,Mobil,47459.7,12815.7
1965,37,Prudential Financial,21467.0,8441.4
1965,38,United Technologies,14234.7,79.9
1965,39,United Technologies,27051.3,15863.2
1965,40,Texaco,15853.4,965.9
1965,41,Johnson & Johnson,4767.5,10220.8
1965,42,Oracle,33470.9,-4683.4
1965,43,Coca-Cola,35224.2,8075.1
1965,44,Walt Disney,8764.7,1719.1
1965,45,Shell Oil,38685.8,1799.5
1965,46,Texaco,13516.0,7403.7
1965,47,Wendy's International,18326.1,4192.2
1965,48,Pfizer,38779.8,-2116.7
1965,49,Wendy's International,627.1,-3850.5
1965,50,Wells Fargo,19457.5,16437.1
1966,1,Prudential Financial,11613.5,2998.4
1966,2,Chevron,28791.0,-3683.2
1966,3,Microsoft,40314.7,-3276.8
1966,4,Merck,43368.6,-2840.4
1966,5,UnitedHealth Group,894.5,2597.7
1966,6,Johnson & Johnson,23464.4,14315.3
1966,7,Dow Chemical,36756.9,-1235.8
1966,8,MetLife,1683.6,12336.5
1966,9,Exxon Mobil,47574.0,N.A.
1966,10,Morgan Stanley,42525.8,8245.4
1966,11,Walmart,21280.9,-1440.7
1966,12,Nike,5104.8,7994.0
1966,13,Goldman Sachs,23193.7,7635.7
1966,14,Merrill Lynch,4204.1,19105.5
1966,15,Walmart,14938.0,4823.8
1966,16,Google,16243.9,67.8
1966,17,Gulf Oil,8192.8,5162.8
1966,18,JPMorgan Chase,48249.4,1625.2
1966,19,Shell Oil,4975.8,12617.6
1966,20,Ford Motor,11143.5,12778.9
1966,21,JPMorgan Chase,20114.1,15502.2
1966,22,Boeing,2038.6,13702.0
1966,23,Johnson & Johnson,5188.9,-1963.7
1966,24,Mobil,41603.4,15591.8
1966,25,Goldman Sachs,34471.1,9653.0
1966,26,Chevron,1579.1,6085.8
1966,27,Procter & Gamble,5052.9,-1936.8
1966,28,Merck,3006.6,13110.8
1966,29,Wm. Wrigley Jr.,1959.4,367.9
1966,30,Caterpillar,14111.6,10352.7
1966,31,Johnson & Johnson,32540.3,6975.8
1966,32,DuPont,14348.9,17116.3
1966,33,Cincinnati Financial,12832.8,-4511.8
1966,34,Morgan Stanley,39204.8,7117.0
1966,35,Peabody Energy,16419.4,9927.9
1966,36,General Electric,44840.4,19788.3
1966,37,Cincinnati Financial,18192.9,-1009.4
1966,38,Johnson & Johnson,33014.8,17931.5
1966,39,Mobil,38320.5,19566.6
1966,40,American Express,18062.8,-597.5
1966,41,Amazon,40407.4,-4294.8
1966,42,JPMorgan Chase,47404.2,-294.2
1966,43,Wm. Wrigley Jr.,27335.2,-3595.8
1966,44,Microsoft,1486.4,10353.4
1966,45,Procter & Gamble,17367.6,16705.4
1966,46,Mobil,1584.7,14359.2
1966,47,Cincinnati Financial,43103.1,18548.1
1966,48,Merrill Lynch,29507.8,19396.5
1966,49,Lockheed Martin,39696.2,-644.9
1966,50,JPMorgan Chase,11550.2,2670.6
1967,1,Dell,6803.7,18717.5
1967,2,Merrill Lynch,42612.5,-448.0
1967,3,Amazon,46091.4,9138.8
1967,4,Wm. Wrigley Jr.,7461.8,19559.5
1967,5,Xerox,31991.2,11750.6
1967,6,Berkshire Hathaway,22608.2,-3305.1
1967,7,Pfizer,39457.5,5955.5
1967,8,Prudential Financial,48470.5,4467.8
1967,9,Morgan Stanley,5520.7,11274.2
1967,10,Microsoft,8551.5,2372.7
1967,11,Amazon,13425.8,17198.3
1967,12,Eastman Kodak,36733.3,-2672.4
1967,13,Abbott Laboratories,35373.0,10182.9
1967,14,Lockheed Martin,8276.6,-250.4
1967,15,Walt Disney,33199.6,4822.6
1967,16,Eli Lilly,8102.7,2363.7
1967,17,Abbott Laboratories,10383.9,2295.3
1967,18,AT&T,23941.7,6773.6
1967,19,Walt Disney,5011.3,17137.3
1967,20,Goldman Sachs,9735.9,1585.0
1967,21,McDonald's,28430.2,-2582.4
1967,22,Citigroup,40504.9,687.8
1967,23,Mobil,42119.5,8387.9
1967,24,Bristol-Myers Squibb,28849.4,4870.1
1967,25,Esmark,25354.0,11938.4
1967,26,PepsiCo,6454.0,19609.2
1967,27,Intel,40518.8,19707.0
